Time,FeelsLike F,HeatIndex F,Humidity RH%,Temperature F,WindChill F,WindHeading,WindSpeedMph
2023-05-19 23:44:48,66,66,77,66.4,66,SE,0
2023-05-19 23:45:28,66,66,78,66.4,66,SE,0
2023-05-19 23:48:30,66,66,78,66.2,66,SE,1
2023-05-19 23:49:02,66,66,78,66.4,66,SE,0
2023-05-19 23:50:38,66,66,78,66.2,66,S,1
2023-05-19 23:51:11,66,66,78,66.4,66,S,0
2023-05-19 23:52:52,66,66,78,66.2,66,W,1
2023-05-19 23:56:03,66,66,78,66.2,66,S,1
2023-05-19 23:56:50,66,66,78,66.2,66,SW,0
2023-05-20 00:00:05,66,66,78,66.2,66,W,0
2023-05-20 00:00:42,66,66,78,66.2,66,NE,1
2023-05-20 00:01:05,66,66,78,66.2,66,E,0
2023-05-20 00:02:07,66,66,78,66.2,66,NW,2
2023-05-20 00:02:40,66,66,78,66.2,66,NE,1
2023-05-20 00:03:13,66,66,78,66.2,66,NE,0
2023-05-20 00:05:01,66,66,78,66.2,66,S,1
2023-05-20 00:05:47,66,66,78,66.2,66,S,0
2023-05-20 00:07:21,66,66,79,66.2,66,SW,1
2023-05-20 00:10:01,66,66,79,66.2,66,SW,0
2023-05-20 00:11:02,66,66,79,66.2,66,S,1
2023-05-20 00:13:08,66,66,79,66.0,66,E,0
2023-05-20 00:13:46,66,66,78,66.2,66,E,0
2023-05-20 00:14:15,66,66,79,66.0,66,SE,0
2023-05-20 00:16:20,66,66,79,66.0,66,NE,1
2023-05-20 00:16:55,66,66,79,66.0,66,E,0
2023-05-20 00:20:02,66,66,79,66.0,66,NE,1
2023-05-20 00:20:29,66,66,79,66.0,66,SE,0
2023-05-20 00:21:34,66,66,79,66.0,66,N,1
2023-05-20 00:22:06,66,66,79,66.0,66,NE,1
2023-05-20 00:23:03,66,66,79,66.0,66,E,0
2023-05-20 00:27:02,66,66,79,66.0,66,E,0
2023-05-20 00:29:25,66,66,79,66.0,66,SW,0
2023-05-20 00:32:33,66,66,79,66.0,66,SW,0
2023-05-20 00:35:44,66,66,79,66.0,66,S,0
2023-05-20 00:36:15,66,66,80,66.0,66,SW,1
2023-05-20 00:36:47,66,66,80,66.0,66,SW,0
2023-05-20 00:37:19,66,66,80,66.0,66,N,1
2023-05-20 00:37:54,66,66,80,66.0,66,W,0
2023-05-20 00:40:29,66,66,80,66.0,66,S,1
2023-05-20 00:41:31,66,66,80,66.0,66,SE,0
2023-05-20 00:43:10,66,66,80,65.8,66,E,1
2023-05-20 00:43:38,66,66,80,65.8,66,E,0
2023-05-20 00:44:07,66,66,80,65.8,66,NE,1
2023-05-20 00:45:45,66,66,79,65.8,66,NE,2
2023-05-20 00:47:05,66,66,79,65.8,66,E,0
2023-05-20 00:48:21,66,66,79,65.8,66,NE,2
2023-05-20 00:49:21,66,66,79,65.8,66,NE,1
2023-05-20 00:49:59,66,66,79,65.8,66,E,0
2023-05-20 00:51:03,66,66,79,65.7,66,E,1
2023-05-20 00:52:31,66,66,80,65.7,66,W,2
2023-05-20 00:53:02,66,66,80,65.7,66,W,0
2023-05-20 00:53:34,66,66,80,65.7,66,NE,1
2023-05-20 00:54:05,66,66,79,65.7,66,NW,2
2023-05-20 00:54:36,66,66,79,65.7,66,NE,3
2023-05-20 00:56:05,66,66,79,65.7,66,E,3
2023-05-20 00:56:45,66,66,79,65.7,66,E,0
2023-05-20 00:57:47,66,66,79,65.7,66,E,1
2023-05-20 00:58:19,66,66,79,65.7,66,E,0
2023-05-20 00:58:54,66,66,80,65.7,66,E,0
2023-05-20 01:02:27,66,66,80,65.7,66,E,0
2023-05-20 01:04:59,66,66,80,65.7,66,NW,1
2023-05-20 01:06:43,65,65,79,65.5,65,NE,1
2023-05-20 01:07:21,65,65,80,65.5,65,NE,2
2023-05-20 01:08:08,65,65,79,65.5,65,NE,2
2023-05-20 01:08:53,65,65,80,65.5,65,SW,0
2023-05-20 01:09:26,65,65,80,65.5,65,S,1
2023-05-20 01:10:20,65,65,80,65.5,65,S,0
2023-05-20 01:10:56,65,65,80,65.5,65,N,2
2023-05-20 01:11:29,65,65,80,65.5,65,NE,1
2023-05-20 01:12:00,65,65,80,65.5,65,N,2
2023-05-20 01:12:31,65,65,80,65.5,65,E,0
2023-05-20 01:13:37,65,65,80,65.5,65,SW,2
2023-05-20 01:13:49,65,65,81,65.5,65,S,3
2023-05-20 01:14:35,65,65,81,65.5,65,NE,0
2023-05-20 01:15:12,65,65,81,65.5,65,W,1
2023-05-20 01:16:11,66,66,81,65.7,66,S,1
2023-05-20 01:16:39,66,66,81,65.7,66,W,1
2023-05-20 01:17:47,65,65,81,65.5,65,NE,2
2023-05-20 01:18:25,65,65,81,65.5,65,E,2
2023-05-20 01:18:30,65,65,81,65.5,65,E,0
2023-05-20 01:19:56,65,65,81,65.5,65,E,1
2023-05-20 01:21:00,65,65,81,65.3,65,S,2
2023-05-20 01:21:40,65,65,81,65.5,65,W,0
2023-05-20 01:22:29,65,65,81,65.5,65,NE,1
2023-05-20 01:24:02,65,65,81,65.3,65,E,1
2023-05-20 01:24:35,65,65,81,65.3,65,E,0
2023-05-20 01:25:11,65,65,80,65.3,65,E,0
2023-05-20 01:25:37,65,65,80,65.3,65,NE,1
2023-05-20 01:27:02,65,65,80,65.3,65,N,3
2023-05-20 01:27:07,65,65,80,65.3,65,NE,2
2023-05-20 01:27:12,65,65,80,65.3,65,E,1
2023-05-20 01:29:49,65,65,80,65.3,65,E,1
2023-05-20 01:30:19,65,65,80,65.3,65,E,0
2023-05-20 01:31:32,65,65,80,65.3,65,S,1
2023-05-20 01:31:39,65,65,81,65.1,65,SW,1
2023-05-20 01:32:56,65,65,81,65.3,65,S,0
2023-05-20 01:34:01,65,65,81,65.1,65,S,1
2023-05-20 01:34:30,65,65,81,65.1,65,NE,1
2023-05-20 01:35:04,65,65,81,65.1,65,E,0
2023-05-20 01:36:39,65,65,81,65.1,65,NE,3
2023-05-20 01:37:11,65,65,81,65.1,65,E,0
2023-05-20 01:38:53,65,65,81,65.1,65,SW,2
2023-05-20 01:39:02,65,65,81,65.1,65,S,1
2023-05-20 01:39:46,65,65,81,65.1,65,NE,0
2023-05-20 01:40:23,65,65,81,65.1,65,NW,1
2023-05-20 01:41:03,65,65,81,64.9,65,NE,2
2023-05-20 01:41:54,65,65,81,65.1,65,NE,1
2023-05-20 01:44:35,65,65,81,64.9,65,E,0
2023-05-20 01:45:02,65,65,81,64.9,65,NE,1
2023-05-20 01:45:33,65,65,81,64.9,65,E,0
2023-05-20 01:48:10,65,65,81,64.9,65,NE,1
2023-05-20 01:48:41,65,65,81,64.9,65,NE,3
2023-05-20 01:49:14,65,65,81,64.9,65,S,2
2023-05-20 01:49:49,65,65,81,64.9,65,SW,0
2023-05-20 01:51:24,65,65,81,64.9,65,NE,3
2023-05-20 01:51:54,65,65,81,64.9,65,SE,1
2023-05-20 01:52:21,65,65,81,64.9,65,S,0
2023-05-20 01:55:33,65,65,81,64.9,65,SW,0
2023-05-20 01:57:43,65,65,82,64.9,65,SE,1
2023-05-20 01:58:09,65,65,82,64.9,65,S,0
2023-05-20 02:00:53,65,65,82,64.8,65,S,2
2023-05-20 02:01:19,65,65,82,64.8,65,SW,1
2023-05-20 02:01:54,65,65,82,64.8,65,SW,0
2023-05-20 02:02:24,65,65,82,64.8,65,SE,2
2023-05-20 02:02:52,65,65,83,64.8,65,SE,1
2023-05-20 02:03:24,65,65,83,64.8,65,E,0
2023-05-20 02:06:42,65,65,83,64.8,65,W,0
2023-05-20 02:07:36,65,65,82,64.8,65,SW,0
2023-05-20 02:08:10,65,65,83,64.8,65,S,1
2023-05-20 02:08:41,65,65,83,64.9,65,SW,1
2023-05-20 02:09:18,65,65,83,64.8,65,SW,1
2023-05-20 02:12:50,65,65,83,64.8,65,SW,0
2023-05-20 02:13:23,65,65,83,64.8,65,NE,1
2023-05-20 02:13:56,65,65,82,64.8,65,N,1
2023-05-20 02:14:30,65,65,82,64.8,65,NE,2
2023-05-20 02:14:58,65,65,82,64.8,65,W,0
2023-05-20 02:17:05,65,65,82,64.6,65,E,1
2023-05-20 02:17:34,65,65,82,64.6,65,NE,0
2023-05-20 02:19:10,65,65,82,64.6,65,N,2
2023-05-20 02:19:45,65,65,82,64.6,65,NW,2
2023-05-20 02:20:18,65,65,81,64.6,65,NW,1
2023-05-20 02:22:18,65,65,81,64.6,65,E,0
2023-05-20 02:25:31,65,65,82,64.6,65,S,1
2023-05-20 02:29:03,65,65,82,64.6,65,SE,0
2023-05-20 02:32:05,64,64,82,64.4,64,SE,0
2023-05-20 02:33:20,64,64,83,64.4,64,S,1
2023-05-20 02:33:54,64,64,83,64.4,64,S,1
2023-05-20 02:34:24,64,64,83,64.4,64,S,0
2023-05-20 02:35:08,64,64,83,64.4,64,SW,1
2023-05-20 02:36:29,64,64,83,64.4,64,E,0
2023-05-20 02:37:30,64,64,82,64.4,64,SE,0
2023-05-20 02:39:07,64,64,82,64.4,64,NE,1
2023-05-20 02:39:38,64,64,82,64.4,64,E,1
2023-05-20 02:40:19,64,64,83,64.2,64,S,1
2023-05-20 02:40:23,64,64,83,64.2,64,S,2
2023-05-20 02:41:04,64,64,83,64.2,64,S,0
2023-05-20 02:44:09,64,64,83,64.2,64,SW,0
2023-05-20 02:47:30,64,64,83,64.2,64,SW,0
2023-05-20 02:48:32,64,64,83,64.2,64,W,1
2023-05-20 02:49:35,64,64,83,64.2,64,N,1
2023-05-20 02:50:06,64,64,83,64.2,64,N,0
2023-05-20 02:52:54,64,64,83,64.2,64,NW,1
2023-05-20 02:52:58,64,64,83,64.2,64,SW,0
2023-05-20 02:53:49,64,64,83,64.2,64,SE,1
2023-05-20 02:54:19,64,64,83,64.2,64,SE,0
2023-05-20 02:56:58,64,64,83,64.2,64,NE,1
2023-05-20 02:57:32,64,64,83,64.2,64,W,1
2023-05-20 02:58:01,64,64,83,64.2,64,NE,0
2023-05-20 02:58:42,64,64,83,64.0,64,NE,1
2023-05-20 03:00:06,64,64,83,64.2,64,NW,0
2023-05-20 03:03:16,64,64,83,64.0,64,SW,0
2023-05-20 03:04:53,64,64,84,64.0,64,S,0
2023-05-20 03:05:55,64,64,84,64.0,64,N,1
2023-05-20 03:06:26,64,64,84,64.0,64,SE,0
2023-05-20 03:06:55,64,64,84,64.0,64,S,1
2023-05-20 03:07:28,64,64,84,64.0,64,S,0
2023-05-20 03:08:37,64,64,84,64.0,64,SW,1
2023-05-20 03:09:01,64,64,84,64.0,64,S,0
2023-05-20 03:10:36,64,64,84,64.0,64,SW,1
2023-05-20 03:11:16,64,64,84,64.0,64,S,0
2023-05-20 03:14:04,64,64,84,64.0,64,E,1
2023-05-20 03:14:49,64,64,84,64.0,64,W,0
2023-05-20 03:15:51,64,64,84,64.0,64,E,1
2023-05-20 03:16:30,64,64,84,64.0,64,SE,0
2023-05-20 03:19:33,64,64,84,64.0,64,E,0
2023-05-20 03:22:47,64,64,84,64.0,64,E,0
2023-05-20 03:25:19,64,64,84,64.0,64,NW,1
2023-05-20 03:27:00,64,64,84,64.0,64,SW,0
2023-05-20 03:29:05,64,64,84,64.0,64,SW,0
2023-05-20 03:29:31,64,64,83,64.0,64,SW,0
2023-05-20 03:30:02,64,64,84,64.0,64,SW,0
2023-05-20 03:31:35,64,64,84,63.9,64,SW,0
2023-05-20 03:32:11,64,64,84,64.0,64,SW,2
2023-05-20 03:32:39,64,64,84,63.9,64,W,1
2023-05-20 03:33:09,64,64,84,63.9,64,SW,0
2023-05-20 03:34:13,64,64,84,63.9,64,S,1
2023-05-20 03:34:50,64,64,84,63.9,64,SW,1
2023-05-20 03:34:57,64,64,84,63.9,64,SW,0
2023-05-20 03:38:27,64,64,84,63.9,64,NE,1
2023-05-20 03:41:34,64,64,84,63.9,64,NW,1
2023-05-20 03:42:06,64,64,84,63.9,64,E,1
2023-05-20 03:42:37,64,64,84,63.9,64,S,0
2023-05-20 03:45:51,64,64,83,63.9,64,NE,2
2023-05-20 03:46:16,64,64,83,63.9,64,NE,1
2023-05-20 03:46:51,64,64,83,63.9,64,E,0
2023-05-20 03:47:53,64,64,84,63.9,64,SW,0
2023-05-20 03:50:59,64,64,84,63.9,64,W,1
2023-05-20 03:52:04,64,64,84,63.9,64,W,0
2023-05-20 03:52:34,64,64,84,63.9,64,NE,1
2023-05-20 03:53:01,64,64,84,63.9,64,E,0
2023-05-20 03:53:38,64,64,84,63.9,64,S,1
2023-05-20 03:54:09,64,64,84,63.9,64,E,0
2023-05-20 03:57:19,64,64,84,63.9,64,SE,2
2023-05-20 03:57:51,64,64,84,63.9,64,E,1
2023-05-20 03:58:22,64,64,84,63.9,64,SE,0
2023-05-20 04:01:34,64,64,84,63.9,64,SE,0
2023-05-20 04:04:09,64,64,84,63.9,64,NE,1
2023-05-20 04:05:42,64,64,84,63.9,64,NE,0
2023-05-20 04:08:52,64,64,84,63.9,64,SE,0
2023-05-20 04:09:55,64,64,84,63.9,64,NW,1
2023-05-20 04:10:27,64,64,84,63.7,64,SW,1
2023-05-20 04:11:30,64,64,85,63.7,64,S,1
2023-05-20 04:12:04,64,64,85,63.7,64,S,2
2023-05-20 04:12:33,64,64,85,63.7,64,W,1
2023-05-20 04:13:05,64,64,85,63.7,64,W,0
2023-05-20 04:16:13,64,64,85,63.7,64,SW,0
2023-05-20 04:17:02,64,64,85,63.7,64,E,1
2023-05-20 04:17:47,64,64,84,63.7,64,E,0
2023-05-20 04:20:58,64,64,84,63.7,64,SW,0
2023-05-20 04:24:09,64,64,84,63.7,64,E,0
2023-05-20 04:27:19,64,64,84,63.7,64,S,0
2023-05-20 04:30:26,64,64,84,63.7,64,W,0
2023-05-20 04:33:34,64,64,84,63.7,64,SW,0
2023-05-20 04:34:36,64,64,84,63.7,64,NE,1
2023-05-20 04:35:41,64,64,84,63.7,64,NE,0
2023-05-20 04:38:46,64,64,84,63.7,64,E,0
2023-05-20 04:41:59,64,64,84,63.7,64,E,0
2023-05-20 04:45:09,64,64,84,63.7,64,SE,0
2023-05-20 04:45:21,64,64,85,63.7,64,SE,1
2023-05-20 04:46:13,64,64,85,63.7,64,SW,0
2023-05-20 04:49:21,64,64,85,63.7,64,E,0
2023-05-20 04:50:02,64,64,84,63.5,64,E,0
2023-05-20 04:51:28,64,64,85,63.5,64,S,1
2023-05-20 04:51:58,64,64,85,63.5,64,S,0
2023-05-20 04:55:06,64,64,85,63.5,64,S,0
2023-05-20 04:58:14,64,64,85,63.5,64,S,0
2023-05-20 05:01:26,64,64,85,63.5,64,NW,1
2023-05-20 05:03:04,64,64,85,63.5,64,W,0
2023-05-20 05:06:05,64,64,85,63.5,64,W,1
2023-05-20 05:06:38,64,64,85,63.5,64,W,0
2023-05-20 05:09:50,64,64,85,63.5,64,SW,0
2023-05-20 05:12:57,64,64,85,63.5,64,SW,0
2023-05-20 05:16:06,64,64,85,63.5,64,SW,0
2023-05-20 05:19:18,64,64,85,63.7,64,SW,0
2023-05-20 05:22:29,64,64,85,63.5,64,SW,0
2023-05-20 05:26:03,64,64,85,63.5,64,SW,0
2023-05-20 05:29:10,64,64,85,63.5,64,SW,1
2023-05-20 05:30:49,64,64,85,63.5,64,S,0
2023-05-20 05:31:55,64,64,85,63.5,64,NE,1
2023-05-20 05:33:30,64,64,85,63.7,64,E,0
2023-05-20 05:33:54,64,64,84,63.5,64,N,0
2023-05-20 05:34:26,64,64,84,63.5,64,E,1
2023-05-20 05:35:06,64,64,84,63.7,64,E,0
2023-05-20 05:38:08,64,64,84,63.5,64,E,0
2023-05-20 05:41:46,64,64,84,63.5,64,E,0
2023-05-20 05:43:23,64,64,84,63.5,64,NE,1
2023-05-20 05:44:10,64,64,84,63.5,64,NE,2
2023-05-20 05:44:12,64,64,84,63.5,64,E,0
2023-05-20 05:47:37,64,64,84,63.5,64,N,0
2023-05-20 05:50:43,64,64,84,63.5,64,NW,0
2023-05-20 05:51:17,64,64,84,63.5,64,W,1
2023-05-20 05:51:45,64,64,84,63.5,64,W,0
2023-05-20 05:54:57,64,64,84,63.5,64,SW,0
2023-05-20 05:58:05,64,64,84,63.5,64,SW,0
2023-05-20 06:01:17,64,64,84,63.5,64,W,0
2023-05-20 06:04:23,64,64,84,63.5,64,W,0
2023-05-20 06:07:36,64,64,84,63.5,64,W,0
2023-05-20 06:09:06,64,64,85,63.5,64,W,0
2023-05-20 06:11:04,64,64,84,63.5,64,W,0
2023-05-20 06:11:45,64,64,85,63.5,64,W,0
2023-05-20 06:14:58,64,64,85,63.5,64,W,0
2023-05-20 06:15:27,64,64,84,63.5,64,W,0
2023-05-20 06:15:55,64,64,85,63.5,64,W,0
2023-05-20 06:19:05,64,64,85,63.5,64,SW,0
2023-05-20 06:22:14,64,64,85,63.5,64,SW,0
2023-05-20 06:25:59,64,64,85,63.5,64,SW,0
2023-05-20 06:28:33,64,64,85,63.5,64,SW,0
2023-05-20 06:31:45,64,64,85,63.5,64,SW,0
2023-05-20 06:34:58,64,64,85,63.5,64,SW,0
2023-05-20 06:38:03,64,64,85,63.5,64,SW,0
2023-05-20 06:44:02,64,64,85,63.5,64,SW,0
2023-05-20 06:50:33,64,64,85,63.5,64,SW,0
2023-05-20 06:53:43,64,64,85,63.5,64,SW,0
2023-05-20 06:56:53,64,64,85,63.5,64,SW,0
2023-05-20 07:00:02,64,64,85,63.5,64,SW,0
2023-05-20 07:03:09,64,64,85,63.5,64,SW,0
2023-05-20 07:06:18,64,64,85,63.5,64,W,0
2023-05-20 07:09:29,64,64,85,63.7,64,SW,0
2023-05-20 07:12:10,64,64,85,63.7,64,SW,1
2023-05-20 07:12:41,64,64,85,63.5,64,S,0
2023-05-20 07:15:46,64,64,85,63.7,64,S,0
2023-05-20 07:19:01,64,64,85,63.7,64,SW,0
2023-05-20 07:22:03,64,64,85,63.7,64,SW,0
2023-05-20 07:26:01,64,64,85,63.7,64,S,0
2023-05-20 07:28:21,64,64,85,63.7,64,SW,0
2023-05-20 07:31:31,64,64,85,63.7,64,SW,0
2023-05-20 07:34:46,64,64,85,63.7,64,SW,0
2023-05-20 07:37:54,64,64,85,63.7,64,W,0
2023-05-20 07:50:07,64,64,85,63.7,64,SW,0
2023-05-20 07:53:32,64,64,85,63.7,64,SW,0
2023-05-20 07:56:46,64,64,85,63.7,64,W,0
2023-05-20 07:59:54,64,64,85,63.7,64,S,0
2023-05-20 08:01:28,64,64,85,63.7,64,S,2
2023-05-20 08:02:01,64,64,85,63.7,64,SW,0
2023-05-20 08:03:02,64,64,86,63.9,64,SW,0
2023-05-20 08:03:35,64,64,85,63.9,64,SW,0
2023-05-20 08:04:38,64,64,86,63.9,64,SW,0
2023-05-20 08:06:40,64,64,85,63.9,64,SW,0
2023-05-20 08:09:49,64,64,85,63.9,64,S,2
2023-05-20 08:10:21,64,64,86,63.9,64,SW,1
2023-05-20 08:11:29,64,64,86,63.9,64,SW,0
2023-05-20 08:14:36,64,64,86,63.9,64,S,0
2023-05-20 08:15:06,64,64,86,63.9,64,SW,1
2023-05-20 08:15:38,64,64,86,63.9,64,SE,0
2023-05-20 08:16:39,64,64,85,63.9,64,E,0
2023-05-20 08:20:03,64,64,85,63.9,64,SE,0
2023-05-20 08:20:10,64,64,86,63.9,64,SE,1
2023-05-20 08:21:23,64,64,86,63.9,64,S,0
2023-05-20 08:21:56,64,64,85,63.9,64,S,0
2023-05-20 08:26:04,64,64,85,64.0,64,S,0
2023-05-20 08:28:13,64,64,85,64.0,64,SW,0
2023-05-20 08:30:53,64,64,85,64.0,64,SW,1
2023-05-20 08:32:57,64,64,85,64.2,64,S,0
2023-05-20 08:35:05,64,64,85,64.2,64,S,1
2023-05-20 08:35:35,64,64,85,64.2,64,S,0
2023-05-20 08:36:39,64,64,85,64.2,64,NW,1
2023-05-20 08:38:42,64,64,84,64.4,64,E,0
2023-05-20 08:39:45,64,64,85,64.4,64,W,0
2023-05-20 08:40:17,64,64,84,64.4,64,W,0
2023-05-20 08:40:59,65,65,84,64.6,65,NE,0
2023-05-20 08:41:04,65,65,84,64.6,65,E,1
2023-05-20 08:42:26,64,64,84,64.4,64,SE,1
2023-05-20 08:42:54,64,64,84,64.4,64,S,2
2023-05-20 08:44:00,64,64,84,64.4,64,S,0
2023-05-20 08:44:36,64,64,84,64.4,64,SW,1
2023-05-20 08:46:35,65,65,84,64.6,65,S,0
2023-05-20 08:49:13,65,65,84,64.6,65,SW,0
2023-05-20 08:50:46,65,65,84,64.6,65,S,2
2023-05-20 08:52:32,65,65,84,64.6,65,SE,1
2023-05-20 08:54:29,65,65,84,64.6,65,SW,0
2023-05-20 08:55:04,65,65,84,64.6,65,W,1
2023-05-20 08:55:34,65,65,84,64.8,65,W,0
2023-05-20 08:58:07,65,65,84,64.8,65,SW,1
2023-05-20 09:02:00,65,65,84,64.8,65,SE,0
2023-05-20 09:02:05,65,65,84,64.8,65,S,1
2023-05-20 09:03:00,65,65,84,64.9,65,S,0
2023-05-20 09:06:03,65,65,84,64.9,65,SW,0
2023-05-20 09:06:33,65,65,83,64.9,65,S,0
2023-05-20 09:08:37,65,65,83,64.9,65,E,1
2023-05-20 09:09:41,65,65,83,64.8,65,S,2
2023-05-20 09:10:14,65,65,83,64.8,65,S,0
2023-05-20 09:13:26,65,65,83,64.8,65,S,0
2023-05-20 09:16:30,65,65,83,64.9,65,SW,0
2023-05-20 09:17:00,65,65,83,64.9,65,SW,1
2023-05-20 09:17:34,65,65,83,64.9,65,SW,0
2023-05-20 09:20:42,65,65,83,64.9,65,SW,0
2023-05-20 09:23:55,65,65,83,64.9,65,W,0
2023-05-20 09:26:07,65,65,83,64.9,65,S,1
2023-05-20 09:26:11,65,65,83,64.9,65,SE,0
2023-05-20 09:27:02,65,65,83,64.8,65,SE,0
2023-05-20 09:30:16,65,65,83,64.9,65,SE,0
2023-05-20 09:33:22,65,65,83,64.9,65,SW,0
2023-05-20 09:36:31,65,65,83,64.9,65,SW,0
2023-05-20 09:39:39,65,65,83,65.1,65,W,0
2023-05-20 09:42:47,65,65,83,65.1,65,W,0
2023-05-20 09:45:27,65,65,83,64.9,65,W,1
2023-05-20 09:45:55,65,65,83,64.9,65,SW,0
2023-05-20 09:49:04,65,65,83,64.9,65,W,0
2023-05-20 09:52:17,65,65,83,65.1,65,SW,0
2023-05-20 09:53:04,65,65,83,65.1,65,NE,1
2023-05-20 09:53:47,65,65,83,65.1,65,E,1
2023-05-20 09:54:25,65,65,83,65.1,65,SE,0
2023-05-20 09:57:34,65,65,83,65.5,65,E,0
2023-05-20 09:59:40,66,66,83,65.7,66,E,1
2023-05-20 10:00:07,66,66,83,65.7,66,E,0
2023-05-20 10:01:51,66,66,83,65.8,66,E,1
2023-05-20 10:03:46,66,66,83,66.0,66,E,0
2023-05-20 10:05:52,66,66,82,66.0,66,S,1
2023-05-20 10:06:26,66,66,82,66.0,66,SE,0
2023-05-20 10:08:09,66,66,82,66.0,66,E,1
2023-05-20 10:08:13,66,66,82,66.0,66,E,0
2023-05-20 10:09:36,66,66,82,65.8,66,NE,1
2023-05-20 10:10:41,66,66,82,65.8,66,SE,0
2023-05-20 10:13:51,66,66,82,65.8,66,W,0
2023-05-20 10:14:47,65,65,81,65.5,65,SW,0
2023-05-20 10:15:50,66,66,82,65.7,66,SW,0
2023-05-20 10:16:21,66,66,81,65.7,66,SW,0
2023-05-20 10:16:59,66,66,82,65.7,66,SW,0
2023-05-20 10:20:09,66,66,82,65.8,66,SW,0
2023-05-20 10:21:48,66,66,82,65.8,66,SW,1
2023-05-20 10:21:52,66,66,82,65.8,66,SW,0
2023-05-20 10:24:47,66,66,81,66.2,66,W,0
2023-05-20 10:27:23,66,66,81,66.4,66,W,0
2023-05-20 10:30:39,67,67,81,66.6,67,SW,0
2023-05-20 10:31:41,67,67,80,66.6,67,NW,1
2023-05-20 10:32:12,67,67,80,66.6,67,SW,0
2023-05-20 10:35:52,67,67,80,66.7,67,SW,0
2023-05-20 10:36:52,67,67,80,66.6,67,S,1
2023-05-20 10:37:23,67,67,79,66.6,67,SE,1
2023-05-20 10:38:27,67,67,79,66.6,67,W,2
2023-05-20 10:38:58,67,67,79,66.6,67,W,0
2023-05-20 10:41:36,67,67,79,66.6,67,SW,1
2023-05-20 10:42:07,67,67,79,66.7,67,SW,0
2023-05-20 10:44:46,67,67,80,66.7,67,SE,0
2023-05-20 10:45:52,67,67,80,66.9,67,E,1
2023-05-20 10:46:01,67,67,80,66.9,67,E,0
2023-05-20 10:49:29,67,67,80,67.1,67,E,0
2023-05-20 10:51:02,67,67,79,66.9,67,SW,1
2023-05-20 10:51:32,67,67,79,66.9,67,SW,0
2023-05-20 10:52:34,67,67,79,66.9,67,SW,1
2023-05-20 10:53:05,67,67,79,66.7,67,N,3
2023-05-20 10:53:46,67,67,79,66.7,67,E,1
2023-05-20 10:54:16,67,67,79,66.9,67,E,0
2023-05-20 10:57:22,67,67,79,66.9,67,W,0
2023-05-20 11:02:07,67,67,78,67.3,67,SE,0
2023-05-20 11:03:43,67,67,78,67.5,67,SW,1
2023-05-20 11:04:11,68,68,78,67.6,68,N,2
2023-05-20 11:04:49,68,68,78,67.6,68,E,0
2023-05-20 11:06:44,68,68,78,68.2,68,SE,0
2023-05-20 11:07:57,68,68,78,68.4,68,E,1
2023-05-20 11:08:20,69,69,78,68.5,69,E,0
2023-05-20 11:09:23,69,69,78,68.7,69,E,1
2023-05-20 11:09:53,69,69,78,68.7,69,E,0
2023-05-20 11:10:28,69,69,77,68.7,69,E,0
2023-05-20 11:11:27,69,69,78,68.9,69,W,1
2023-05-20 11:12:05,69,69,77,68.9,69,SW,0
2023-05-20 11:13:03,69,69,77,68.5,69,SW,2
2023-05-20 11:13:16,69,69,77,68.5,69,SE,0
2023-05-20 11:14:02,69,69,77,68.5,69,W,1
2023-05-20 11:15:10,69,69,77,68.5,69,SW,0
2023-05-20 11:15:48,69,69,76,68.7,69,S,1
2023-05-20 11:17:22,68,68,74,68.4,68,SE,2
2023-05-20 11:17:47,69,69,74,68.5,69,S,0
2023-05-20 11:18:55,69,69,75,68.7,69,SW,0
2023-05-20 11:20:29,69,69,75,68.9,69,W,1
2023-05-20 11:22:03,69,69,75,68.5,69,SE,1
2023-05-20 11:22:35,69,69,75,68.5,69,SE,0
2023-05-20 11:23:35,69,69,75,68.7,69,SW,1
2023-05-20 11:24:07,69,69,75,68.7,69,SW,0
2023-05-20 11:27:06,68,68,75,68.4,68,SW,0
2023-05-20 11:28:24,69,69,75,68.7,69,SW,2
2023-05-20 11:29:23,69,69,74,68.9,69,SW,1
2023-05-20 11:30:34,69,69,74,68.9,69,E,0
2023-05-20 11:30:40,69,69,75,68.9,69,SE,0
2023-05-20 11:34:03,69,69,75,69.1,69,E,0
2023-05-20 11:37:19,69,69,74,68.9,69,SW,2
2023-05-20 11:37:50,69,69,74,68.9,69,NE,1
2023-05-20 11:38:16,69,69,74,68.7,69,SW,0
2023-05-20 11:39:26,69,69,74,68.7,69,S,2
2023-05-20 11:39:50,69,69,74,68.9,69,SW,0
2023-05-20 11:41:10,69,69,74,68.9,69,S,2
2023-05-20 11:41:17,69,69,74,69.1,69,S,1
2023-05-20 11:42:28,69,69,74,68.9,69,SW,0
2023-05-20 11:44:37,69,69,74,68.7,69,SW,0
2023-05-20 11:47:43,69,69,74,68.5,69,SW,1
2023-05-20 11:48:18,69,69,74,68.7,69,NE,1
